"Appliances_energy_use_Wh","Temperature_outside_celsius"
80,1.07E+01
70,1.10E+01
80,1.13E+01
60,1.14E+01
70,1.16E+01
70,1.18E+01
60,1.19E+01
70,1.21E+01
60,1.22E+01
50,1.21E+01
50,1.21E+01
60,1.20E+01
70,1.19E+01
70,1.19E+01
70,1.18E+01
70,1.20E+01
60,1.21E+01
70,1.23E+01
60,1.25E+01
80,1.26E+01
70,1.28E+01
60,1.28E+01
80,1.27E+01
60,1.27E+01
70,1.26E+01
60,1.26E+01
70,1.25E+01
60,1.24E+01
60,1.23E+01
80,1.22E+01
120,1.21E+01
140,1.20E+01
140,1.19E+01
160,1.16E+01
180,1.13E+01
160,1.09E+01
160,1.06E+01
140,1.03E+01
120,1.00E+01
110,9.83E+00
90,9.67E+00
90,9.50E+00
80,9.33E+00
80,9.17E+00
80,9.00E+00
80,8.93E+00
70,8.87E+00
70,8.80E+00
60,8.73E+00
80,8.67E+00
100,8.60E+00
90,8.58E+00
90,8.57E+00
80,8.55E+00
90,8.53E+00
70,8.52E+00
80,8.50E+00
90,8.45E+00
90,8.40E+00
80,8.35E+00
80,8.30E+00
90,8.25E+00
70,8.20E+00
80,8.23E+00
60,8.27E+00
50,8.30E+00
60,8.33E+00
60,8.37E+00
60,8.40E+00
70,8.43E+00
60,8.47E+00
60,8.50E+00
50,8.53E+00
60,8.57E+00
50,8.60E+00
60,8.67E+00
60,8.73E+00
70,8.80E+00
60,8.87E+00
60,8.93E+00
70,9.00E+00
60,9.00E+00
60,9.00E+00
50,9.00E+00
60,9.00E+00
60,9.00E+00
60,9.00E+00
70,8.97E+00
50,8.93E+00
70,8.90E+00
60,8.87E+00
60,8.83E+00
50,8.80E+00
60,8.67E+00
60,8.53E+00
50,8.40E+00
70,8.27E+00
60,8.13E+00
60,8.00E+00
60,7.93E+00
60,7.87E+00
50,7.80E+00
60,7.73E+00
50,7.67E+00
60,7.60E+00
50,7.72E+00
40,7.83E+00
50,7.95E+00
40,8.07E+00
60,8.18E+00
70,8.30E+00
50,8.35E+00
60,8.40E+00
70,8.45E+00
60,8.50E+00
70,8.55E+00
70,8.60E+00
120,8.60E+00
60,8.60E+00
70,8.60E+00
60,8.60E+00
60,8.60E+00
90,8.60E+00
60,8.65E+00
60,8.70E+00
60,8.75E+00
140,8.80E+00
110,8.85E+00
100,8.90E+00
90,8.85E+00
110,8.80E+00
90,8.75E+00
230,8.70E+00
210,8.65E+00
170,8.60E+00
380,8.88E+00
210,9.17E+00
150,9.45E+00
100,9.73E+00
270,1.00E+01
130,1.03E+01
100,1.04E+01
130,1.05E+01
100,1.06E+01
100,1.06E+01
100,1.07E+01
70,1.08E+01
80,1.07E+01
80,1.06E+01
440,1.04E+01
430,1.03E+01
320,1.02E+01
300,1.01E+01
270,1.03E+01
290,1.05E+01
280,1.07E+01
250,1.09E+01
190,1.11E+01
100,1.13E+01
90,1.14E+01
80,1.14E+01
80,1.14E+01
400,1.15E+01
660,1.16E+01
310,1.16E+01
110,1.11E+01
110,1.05E+01
100,9.95E+00
100,9.40E+00
100,8.85E+00
100,8.30E+00
110,8.67E+00
140,9.03E+00
620,9.40E+00
580,9.77E+00
350,1.01E+01
100,1.05E+01
130,1.03E+01
240,1.01E+01
250,9.90E+00
330,9.70E+00
260,9.50E+00
120,9.30E+00
500,9.17E+00
110,9.03E+00
120,8.90E+00
120,8.77E+00
110,8.63E+00
110,8.50E+00
420,8.43E+00
330,8.37E+00
100,8.30E+00
100,8.23E+00
90,8.17E+00
80,8.10E+00
70,7.98E+00
80,7.87E+00
90,7.75E+00
90,7.63E+00
80,7.52E+00
80,7.40E+00
50,7.25E+00
60,7.10E+00
50,6.95E+00
50,6.80E+00
50,6.65E+00
40,6.50E+00
40,6.50E+00
40,6.50E+00
40,6.50E+00
50,6.50E+00
60,6.50E+00
50,6.50E+00
60,6.38E+00
50,6.27E+00
50,6.15E+00
70,6.03E+00
60,5.92E+00
70,5.80E+00
50,5.80E+00
70,5.80E+00
50,5.80E+00
60,5.80E+00
50,5.80E+00
50,5.80E+00
60,5.83E+00
60,5.87E+00
60,5.90E+00
60,5.93E+00
70,5.97E+00
60,6.00E+00
60,5.98E+00
40,5.97E+00
60,5.95E+00
50,5.93E+00
50,5.92E+00
70,5.90E+00
50,5.85E+00
70,5.80E+00
50,5.75E+00
70,5.70E+00
60,5.65E+00
80,5.60E+00
60,5.55E+00
50,5.50E+00
60,5.45E+00
50,5.40E+00
60,5.35E+00
40,5.30E+00
30,5.27E+00
40,5.23E+00
40,5.20E+00
60,5.17E+00
60,5.13E+00
70,5.10E+00
50,5.08E+00
70,5.07E+00
60,5.05E+00
60,5.03E+00
60,5.02E+00
60,5.00E+00
50,5.22E+00
70,5.43E+00
80,5.65E+00
80,5.87E+00
90,6.08E+00
100,6.30E+00
100,6.47E+00
100,6.63E+00
70,6.80E+00
80,6.97E+00
70,7.13E+00
80,7.30E+00
80,7.52E+00
80,7.73E+00
90,7.95E+00
80,8.17E+00
80,8.38E+00
60,8.60E+00
50,8.68E+00
60,8.77E+00
50,8.85E+00
70,8.93E+00
80,9.02E+00
90,9.10E+00
160,9.13E+00
90,9.17E+00
120,9.20E+00
80,9.23E+00
80,9.27E+00
90,9.30E+00
100,9.62E+00
110,9.93E+00
130,1.03E+01
120,1.06E+01
120,1.09E+01
100,1.12E+01
120,1.11E+01
110,1.09E+01
110,1.08E+01
110,1.06E+01
100,1.04E+01
110,1.03E+01
110,1.04E+01
110,1.05E+01
110,1.07E+01
110,1.08E+01
100,1.09E+01
110,1.10E+01
110,1.11E+01
90,1.12E+01
90,1.14E+01
70,1.15E+01
260,1.16E+01
390,1.17E+01
320,1.18E+01
100,1.18E+01
350,1.19E+01
480,1.20E+01
120,1.20E+01
100,1.21E+01
100,1.20E+01
120,1.18E+01
110,1.17E+01
110,1.16E+01
110,1.14E+01
110,1.13E+01
120,1.11E+01
130,1.09E+01
140,1.07E+01
130,1.04E+01
140,1.02E+01
140,1.00E+01
140,1.00E+01
130,1.00E+01
130,1.00E+01
120,1.00E+01
130,1.00E+01
100,1.00E+01
90,9.87E+00
100,9.73E+00
90,9.60E+00
80,9.47E+00
80,9.33E+00
90,9.20E+00
60,9.27E+00
60,9.33E+00
50,9.40E+00
60,9.47E+00
50,9.53E+00
60,9.60E+00
80,9.63E+00
70,9.67E+00
70,9.70E+00
70,9.73E+00
70,9.77E+00
60,9.80E+00
70,9.75E+00
60,9.70E+00
70,9.65E+00
70,9.60E+00
60,9.55E+00
60,9.50E+00
60,9.52E+00
60,9.53E+00
50,9.55E+00
60,9.57E+00
50,9.58E+00
60,9.60E+00
70,9.58E+00
60,9.57E+00
70,9.55E+00
50,9.53E+00
60,9.52E+00
50,9.50E+00
60,9.40E+00
50,9.30E+00
70,9.20E+00
50,9.10E+00
70,9.00E+00
60,8.90E+00
60,8.87E+00
60,8.83E+00
50,8.80E+00
60,8.77E+00
50,8.73E+00
60,8.70E+00
80,8.63E+00
40,8.57E+00
40,8.50E+00
50,8.43E+00
50,8.37E+00
50,8.30E+00
60,8.15E+00
60,8.00E+00
60,7.85E+00
70,7.70E+00
70,7.55E+00
70,7.40E+00
50,7.42E+00
60,7.43E+00
50,7.45E+00
60,7.47E+00
60,7.48E+00
50,7.50E+00
110,7.55E+00
70,7.60E+00
80,7.65E+00
90,7.70E+00
100,7.75E+00
80,7.80E+00
80,7.88E+00
80,7.97E+00
50,8.05E+00
90,8.13E+00
120,8.22E+00
90,8.30E+00
110,8.45E+00
70,8.60E+00
110,8.75E+00
110,8.90E+00
100,9.05E+00
90,9.20E+00
100,9.27E+00
100,9.33E+00
110,9.40E+00
100,9.47E+00
100,9.53E+00
170,9.60E+00
90,9.65E+00
70,9.70E+00
80,9.75E+00
110,9.80E+00
110,9.85E+00
110,9.90E+00
100,1.00E+01
100,1.02E+01
100,1.03E+01
100,1.04E+01
80,1.06E+01
80,1.07E+01
80,1.07E+01
80,1.07E+01
110,1.07E+01
90,1.06E+01
90,1.06E+01
80,1.06E+01
90,1.07E+01
80,1.08E+01
90,1.09E+01
90,1.10E+01
100,1.11E+01
80,1.12E+01
60,1.12E+01
60,1.11E+01
60,1.11E+01
50,1.11E+01
60,1.10E+01
70,1.10E+01
90,1.10E+01
80,1.09E+01
90,1.09E+01
90,1.09E+01
100,1.08E+01
90,1.08E+01
90,1.07E+01
120,1.06E+01
440,1.06E+01
220,1.05E+01
210,1.04E+01
330,1.03E+01
220,1.01E+01
120,9.87E+00
90,9.65E+00
100,9.43E+00
110,9.22E+00
100,9.00E+00
360,8.77E+00
400,8.53E+00
100,8.30E+00
120,8.07E+00
100,7.83E+00
120,7.60E+00
70,7.52E+00
50,7.43E+00
60,7.35E+00
60,7.27E+00
50,7.18E+00
70,7.10E+00
60,7.05E+00
60,7.00E+00
70,6.95E+00
50,6.90E+00
60,6.85E+00
60,6.80E+00
60,6.75E+00
60,6.70E+00
60,6.65E+00
50,6.60E+00
50,6.55E+00
30,6.50E+00
30,6.47E+00
20,6.43E+00
40,6.40E+00
50,6.37E+00
60,6.33E+00
50,6.30E+00
60,6.27E+00
50,6.23E+00
50,6.20E+00
50,6.17E+00
50,6.13E+00
60,6.10E+00
50,6.10E+00
60,6.10E+00
50,6.10E+00
50,6.10E+00
50,6.10E+00
50,6.10E+00
50,6.08E+00
50,6.07E+00
70,6.05E+00
50,6.03E+00
60,6.02E+00
50,6.00E+00
50,6.00E+00
50,6.00E+00
40,6.00E+00
50,6.00E+00
50,6.00E+00
90,6.00E+00
60,6.00E+00
50,6.00E+00
20,6.00E+00
40,6.00E+00
30,6.00E+00
50,6.00E+00
50,5.98E+00
50,5.97E+00
60,5.95E+00
60,5.93E+00
60,5.92E+00
80,5.90E+00
60,5.92E+00
40,5.93E+00
50,5.95E+00
50,5.97E+00
70,5.98E+00
80,6.00E+00
70,6.02E+00
70,6.03E+00
50,6.05E+00
50,6.07E+00
70,6.08E+00
60,6.10E+00
50,6.20E+00
50,6.30E+00
100,6.40E+00
80,6.50E+00
90,6.60E+00
90,6.70E+00
90,6.85E+00
90,7.00E+00
90,7.15E+00
80,7.30E+00
80,7.45E+00
100,7.60E+00
90,7.65E+00
80,7.70E+00
100,7.75E+00
90,7.80E+00
100,7.85E+00
90,7.90E+00
100,7.75E+00
90,7.60E+00
100,7.45E+00
100,7.30E+00
150,7.15E+00
140,7.00E+00
90,7.15E+00
80,7.30E+00
90,7.45E+00
80,7.60E+00
100,7.75E+00
110,7.90E+00
110,7.93E+00
120,7.97E+00
110,8.00E+00
80,8.03E+00
110,8.07E+00
90,8.10E+00
110,8.10E+00
100,8.10E+00
110,8.10E+00
110,8.10E+00
100,8.10E+00
90,8.10E+00
90,8.13E+00
90,8.17E+00
80,8.20E+00
100,8.23E+00
90,8.27E+00
80,8.30E+00
70,8.33E+00
90,8.37E+00
430,8.40E+00
440,8.43E+00
110,8.47E+00
90,8.50E+00
90,8.43E+00
110,8.37E+00
90,8.30E+00
120,8.23E+00
100,8.17E+00
100,8.10E+00
90,8.05E+00
120,8.00E+00
110,7.95E+00
120,7.90E+00
120,7.85E+00
120,7.80E+00
140,7.63E+00
110,7.47E+00
120,7.30E+00
90,7.13E+00
70,6.97E+00
40,6.80E+00
40,6.68E+00
40,6.57E+00
30,6.45E+00
60,6.33E+00
50,6.22E+00
50,6.10E+00
50,6.13E+00
60,6.17E+00
50,6.20E+00
60,6.23E+00
60,6.27E+00
70,6.30E+00
50,6.33E+00
60,6.37E+00
40,6.40E+00
50,6.43E+00
50,6.47E+00
60,6.50E+00
60,6.47E+00
60,6.43E+00
50,6.40E+00
50,6.37E+00
50,6.33E+00
30,6.30E+00
30,6.27E+00
20,6.23E+00
30,6.20E+00
60,6.17E+00
60,6.13E+00
60,6.10E+00
60,5.90E+00
50,5.70E+00
50,5.50E+00
50,5.30E+00
50,5.10E+00
50,4.90E+00
60,4.83E+00
60,4.77E+00
50,4.70E+00
50,4.63E+00
50,4.57E+00
50,4.50E+00
60,4.27E+00
40,4.03E+00
60,3.80E+00
50,3.57E+00
50,3.33E+00
60,3.10E+00
40,3.03E+00
30,2.97E+00
20,2.90E+00
30,2.83E+00
50,2.77E+00
60,2.70E+00
60,2.62E+00
50,2.53E+00
60,2.45E+00
40,2.37E+00
60,2.28E+00
70,2.20E+00
60,2.20E+00
80,2.20E+00
70,2.20E+00
60,2.20E+00
50,2.20E+00
60,2.20E+00
370,2.37E+00
50,2.53E+00
60,2.70E+00
40,2.87E+00
50,3.03E+00
60,3.20E+00
110,3.52E+00
110,3.83E+00
100,4.15E+00
110,4.47E+00
100,4.78E+00
90,5.10E+00
380,5.37E+00
440,5.63E+00
110,5.90E+00
90,6.17E+00
70,6.43E+00
50,6.70E+00
40,6.98E+00
50,7.27E+00
50,7.55E+00
50,7.83E+00
50,8.12E+00
60,8.40E+00
60,8.63E+00
30,8.87E+00
40,9.10E+00
20,9.33E+00
30,9.57E+00
50,9.80E+00
50,9.97E+00
60,1.01E+01
50,1.03E+01
60,1.05E+01
50,1.06E+01
60,1.08E+01
40,1.08E+01
40,1.08E+01
60,1.08E+01
50,1.07E+01
60,1.07E+01
50,1.07E+01
50,1.08E+01
50,1.08E+01
50,1.09E+01
50,1.10E+01
40,1.10E+01
60,1.11E+01
50,1.10E+01
50,1.09E+01
50,1.08E+01
40,1.07E+01
20,1.06E+01
20,1.05E+01
30,1.05E+01
50,1.04E+01
60,1.04E+01
60,1.04E+01
50,1.03E+01
50,1.03E+01
50,1.03E+01
40,1.02E+01
50,1.02E+01
50,1.01E+01
50,1.01E+01
60,1.00E+01
50,9.88E+00
60,9.77E+00
50,9.65E+00
40,9.53E+00
50,9.42E+00
40,9.30E+00
50,9.28E+00
50,9.27E+00
30,9.25E+00
30,9.23E+00
30,9.22E+00
40,9.20E+00
60,9.13E+00
50,9.07E+00
40,9.00E+00
60,8.93E+00
50,8.87E+00
50,8.80E+00
60,8.70E+00
40,8.60E+00
50,8.50E+00
50,8.40E+00
50,8.30E+00
40,8.20E+00
60,8.25E+00
50,8.30E+00
60,8.35E+00
50,8.40E+00
40,8.45E+00
50,8.50E+00
30,8.42E+00
20,8.33E+00
40,8.25E+00
40,8.17E+00
70,8.08E+00
50,8.00E+00
50,7.98E+00
40,7.97E+00
50,7.95E+00
50,7.93E+00
40,7.92E+00
60,7.90E+00
50,7.82E+00
70,7.73E+00
50,7.65E+00
50,7.57E+00
50,7.48E+00
50,7.40E+00
40,7.35E+00
50,7.30E+00
60,7.25E+00
40,7.20E+00
40,7.15E+00
30,7.10E+00
30,7.07E+00
50,7.03E+00
40,7.00E+00
50,6.97E+00
60,6.93E+00
50,6.90E+00
60,6.85E+00
50,6.80E+00
50,6.75E+00
50,6.70E+00
40,6.65E+00
50,6.60E+00
50,6.63E+00
50,6.67E+00
50,6.70E+00
60,6.73E+00
50,6.77E+00
50,6.80E+00
40,6.80E+00
20,6.80E+00
30,6.80E+00
30,6.80E+00
50,6.80E+00
60,6.80E+00
50,6.85E+00
50,6.90E+00
60,6.95E+00
40,7.00E+00
50,7.05E+00
50,7.10E+00
50,7.20E+00
50,7.30E+00
60,7.40E+00
50,7.50E+00
50,7.60E+00
50,7.70E+00
40,7.77E+00
50,7.83E+00
40,7.90E+00
30,7.97E+00
40,8.03E+00
30,8.10E+00
40,8.22E+00
50,8.33E+00
50,8.45E+00
50,8.57E+00
50,8.68E+00
50,8.80E+00
50,8.93E+00
60,9.07E+00
50,9.20E+00
50,9.33E+00
50,9.47E+00
40,9.60E+00
50,9.63E+00
50,9.67E+00
60,9.70E+00
70,9.73E+00
80,9.77E+00
70,9.80E+00
60,9.83E+00
40,9.87E+00
30,9.90E+00
30,9.93E+00
40,9.97E+00
70,1.00E+01
60,1.02E+01
60,1.04E+01
60,1.06E+01
60,1.07E+01
60,1.09E+01
50,1.11E+01
60,1.12E+01
60,1.12E+01
60,1.13E+01
70,1.14E+01
60,1.14E+01
60,1.15E+01
50,1.16E+01
50,1.17E+01
60,1.18E+01
50,1.19E+01
60,1.20E+01
70,1.21E+01
50,1.21E+01
40,1.21E+01
30,1.21E+01
40,1.21E+01
50,1.21E+01
60,1.21E+01
50,1.21E+01
70,1.21E+01
60,1.21E+01
60,1.21E+01
60,1.21E+01
50,1.21E+01
60,1.20E+01
60,1.19E+01
50,1.19E+01
50,1.18E+01
60,1.17E+01
70,1.16E+01
60,1.14E+01
60,1.13E+01
50,1.11E+01
50,1.09E+01
50,1.08E+01
30,1.06E+01
50,1.11E+01
30,1.16E+01
60,1.21E+01
60,1.26E+01
60,1.31E+01
50,1.36E+01
60,1.36E+01
50,1.37E+01
60,1.37E+01
60,1.37E+01
60,1.38E+01
60,1.38E+01
60,1.38E+01
50,1.38E+01
60,1.39E+01
50,1.39E+01
60,1.39E+01
60,1.39E+01
60,1.38E+01
60,1.37E+01
30,1.36E+01
40,1.35E+01
30,1.34E+01
50,1.33E+01
50,1.31E+01
70,1.30E+01
60,1.28E+01
70,1.26E+01
70,1.25E+01
50,1.23E+01
60,1.23E+01
50,1.22E+01
50,1.22E+01
50,1.22E+01
60,1.21E+01
60,1.21E+01
60,1.21E+01
70,1.20E+01
60,1.19E+01
60,1.19E+01
50,1.19E+01
40,1.18E+01
30,1.18E+01
50,1.18E+01
40,1.19E+01
70,1.19E+01
50,1.19E+01
50,1.19E+01
70,1.19E+01
50,1.19E+01
60,1.19E+01
60,1.20E+01
60,1.20E+01
60,1.20E+01
60,1.20E+01
50,1.19E+01
50,1.19E+01
60,1.19E+01
60,1.18E+01
50,1.18E+01
70,1.19E+01
40,1.20E+01
50,1.21E+01
30,1.21E+01
30,1.22E+01
60,1.23E+01
50,1.26E+01
60,1.28E+01
60,1.31E+01
70,1.33E+01
60,1.36E+01
60,1.38E+01
60,1.41E+01
50,1.44E+01
60,1.48E+01
50,1.51E+01
60,1.54E+01
60,1.57E+01
60,1.59E+01
70,1.61E+01
60,1.63E+01
50,1.65E+01
60,1.67E+01
50,1.69E+01
60,1.71E+01
50,1.73E+01
60,1.74E+01
70,1.76E+01
80,1.78E+01
80,1.80E+01
60,1.82E+01
70,1.83E+01
60,1.85E+01
80,1.87E+01
80,1.88E+01
90,1.90E+01
100,1.90E+01
90,1.90E+01
90,1.91E+01
90,1.91E+01
80,1.91E+01
90,1.91E+01
80,1.90E+01
80,1.89E+01
90,1.89E+01
90,1.88E+01
90,1.87E+01
90,1.86E+01
80,1.88E+01
90,1.90E+01
80,1.91E+01
90,1.93E+01
90,1.95E+01
90,1.97E+01
110,1.94E+01
110,1.91E+01
120,1.88E+01
90,1.85E+01
90,1.82E+01
100,1.79E+01
90,1.78E+01
110,1.77E+01
120,1.76E+01
120,1.75E+01
130,1.74E+01
120,1.73E+01
100,1.73E+01
90,1.73E+01
90,1.73E+01
80,1.73E+01
120,1.73E+01
110,1.73E+01
130,1.72E+01
120,1.71E+01
110,1.71E+01
120,1.70E+01
120,1.69E+01
110,1.68E+01
100,1.67E+01
100,1.66E+01
90,1.65E+01
90,1.64E+01
100,1.63E+01
90,1.62E+01
100,1.61E+01
80,1.60E+01
50,1.59E+01
60,1.57E+01
50,1.56E+01
60,1.55E+01
70,1.54E+01
70,1.53E+01
60,1.53E+01
60,1.52E+01
60,1.51E+01
50,1.50E+01
60,1.50E+01
50,1.49E+01
70,1.49E+01
70,1.49E+01
50,1.48E+01
60,1.48E+01
60,1.46E+01
60,1.44E+01
50,1.42E+01
60,1.40E+01
50,1.38E+01
60,1.36E+01
30,1.35E+01
50,1.34E+01
40,1.33E+01
40,1.32E+01
60,1.31E+01
60,1.30E+01
50,1.29E+01
60,1.27E+01
50,1.26E+01
60,1.24E+01
60,1.23E+01
60,1.21E+01
70,1.21E+01
60,1.21E+01
60,1.21E+01
50,1.20E+01
50,1.20E+01
60,1.20E+01
50,1.20E+01
50,1.20E+01
60,1.19E+01
60,1.19E+01
60,1.19E+01
60,1.19E+01
70,1.18E+01
50,1.16E+01
60,1.14E+01
50,1.13E+01
60,1.12E+01
90,1.10E+01
60,1.10E+01
210,1.10E+01
370,1.10E+01
150,1.10E+01
60,1.10E+01
90,1.10E+01
70,1.09E+01
80,1.08E+01
60,1.07E+01
50,1.05E+01
70,1.04E+01
250,1.03E+01
750,1.03E+01
530,1.02E+01
320,1.02E+01
270,1.02E+01
290,1.01E+01
300,1.01E+01
240,1.03E+01
220,1.04E+01
120,1.06E+01
120,1.07E+01
380,1.09E+01
720,1.10E+01
470,1.14E+01
350,1.18E+01
320,1.22E+01
260,1.26E+01
270,1.30E+01
140,1.34E+01
150,1.34E+01
790,1.35E+01
730,1.35E+01
380,1.35E+01
320,1.36E+01
360,1.36E+01
280,1.39E+01
320,1.41E+01
270,1.44E+01
180,1.46E+01
110,1.49E+01
560,1.51E+01
630,1.51E+01
400,1.51E+01
300,1.51E+01
310,1.51E+01
320,1.51E+01
270,1.51E+01
210,1.50E+01
100,1.49E+01
720,1.49E+01
900,1.48E+01
760,1.47E+01
700,1.46E+01
660,1.47E+01
440,1.48E+01
450,1.49E+01
310,1.51E+01
330,1.52E+01
270,1.53E+01
260,1.48E+01
260,1.42E+01
260,1.37E+01
270,1.32E+01
280,1.26E+01
150,1.21E+01
120,1.23E+01
150,1.25E+01
140,1.27E+01
190,1.29E+01
120,1.31E+01
120,1.33E+01
90,1.32E+01
110,1.31E+01
100,1.29E+01
110,1.28E+01
100,1.27E+01
90,1.26E+01
100,1.22E+01
90,1.18E+01
100,1.14E+01
80,1.11E+01
100,1.07E+01
80,1.03E+01
60,1.02E+01
50,1.01E+01
70,1.01E+01
60,9.97E+00
60,9.88E+00
60,9.80E+00
80,9.85E+00
80,9.90E+00
70,9.95E+00
80,1.00E+01
70,1.01E+01
60,1.01E+01
70,9.93E+00
60,9.77E+00
60,9.60E+00
60,9.43E+00
70,9.27E+00
60,9.10E+00
60,9.05E+00
50,9.00E+00
60,8.95E+00
50,8.90E+00
60,8.85E+00
50,8.80E+00
70,9.08E+00
60,9.37E+00
60,9.65E+00
60,9.93E+00
60,1.02E+01
70,1.05E+01
50,1.03E+01
60,1.01E+01
50,9.95E+00
60,9.77E+00
50,9.58E+00
60,9.40E+00
60,9.55E+00
70,9.70E+00
60,9.85E+00
60,1.00E+01
60,1.02E+01
60,1.03E+01
60,1.03E+01
50,1.04E+01
50,1.04E+01
50,1.04E+01
60,1.05E+01
60,1.05E+01
60,1.04E+01
60,1.03E+01
60,1.02E+01
60,1.01E+01
60,1.00E+01
60,9.90E+00
50,9.85E+00
60,9.80E+00
60,9.75E+00
70,9.70E+00
60,9.65E+00
60,9.60E+00
120,9.58E+00
100,9.57E+00
60,9.55E+00
100,9.53E+00
700,9.52E+00
620,9.50E+00
340,9.55E+00
280,9.60E+00
280,9.65E+00
260,9.70E+00
190,9.75E+00
110,9.80E+00
90,9.93E+00
70,1.01E+01
80,1.02E+01
80,1.03E+01
80,1.05E+01
80,1.06E+01
80,1.07E+01
90,1.07E+01
80,1.08E+01
70,1.09E+01
70,1.09E+01
80,1.10E+01
200,1.10E+01
390,1.10E+01
310,1.11E+01
130,1.11E+01
110,1.11E+01
140,1.11E+01
140,1.11E+01
120,1.12E+01
130,1.12E+01
100,1.12E+01
130,1.13E+01
750,1.13E+01
610,1.14E+01
360,1.14E+01
360,1.14E+01
310,1.15E+01
270,1.16E+01
270,1.16E+01
240,1.19E+01
150,1.21E+01
100,1.24E+01
110,1.27E+01
100,1.29E+01
120,1.32E+01
100,1.33E+01
90,1.35E+01
240,1.36E+01
390,1.37E+01
180,1.39E+01
160,1.40E+01
250,1.39E+01
150,1.37E+01
150,1.36E+01
390,1.34E+01
380,1.33E+01
300,1.31E+01
260,1.32E+01
580,1.33E+01
730,1.34E+01
450,1.34E+01
310,1.35E+01
380,1.36E+01
460,1.35E+01
480,1.34E+01
500,1.34E+01
170,1.33E+01
410,1.32E+01
140,1.31E+01
90,1.29E+01
80,1.27E+01
90,1.24E+01
180,1.22E+01
410,1.20E+01
130,1.18E+01
90,1.14E+01
70,1.10E+01
80,1.07E+01
70,1.03E+01
70,9.88E+00
70,9.50E+00
70,9.43E+00
70,9.37E+00
50,9.30E+00
50,9.23E+00
70,9.17E+00
50,9.10E+00
50,8.92E+00
50,8.73E+00
50,8.55E+00
40,8.37E+00
60,8.18E+00
50,8.00E+00
60,7.90E+00
50,7.80E+00
60,7.70E+00
60,7.60E+00
50,7.50E+00
50,7.40E+00
50,7.32E+00
50,7.23E+00
50,7.15E+00
50,7.07E+00
60,6.98E+00
60,6.90E+00
50,6.92E+00
50,6.93E+00
60,6.95E+00
40,6.97E+00
60,6.98E+00
40,7.00E+00
50,6.90E+00
50,6.80E+00
50,6.70E+00
60,6.60E+00
60,6.50E+00
50,6.40E+00
60,6.38E+00
40,6.37E+00
50,6.35E+00
50,6.33E+00
50,6.32E+00
50,6.30E+00
60,6.32E+00
50,6.33E+00
60,6.35E+00
50,6.37E+00
60,6.38E+00
50,6.40E+00
50,6.52E+00
40,6.63E+00
50,6.75E+00
40,6.87E+00
60,6.98E+00
50,7.10E+00
60,7.15E+00
50,7.20E+00
70,7.25E+00
70,7.30E+00
70,7.35E+00
100,7.40E+00
60,7.38E+00
60,7.37E+00
70,7.35E+00
90,7.33E+00
70,7.32E+00
180,7.30E+00
210,7.33E+00
130,7.37E+00
80,7.40E+00
80,7.43E+00
80,7.47E+00
70,7.50E+00
90,7.82E+00
60,8.13E+00
60,8.45E+00
80,8.77E+00
80,9.08E+00
70,9.40E+00
60,9.48E+00
90,9.57E+00
100,9.65E+00
80,9.73E+00
100,9.82E+00
90,9.90E+00
70,9.97E+00
70,1.00E+01
60,1.01E+01
60,1.02E+01
60,1.02E+01
60,1.03E+01
140,1.03E+01
120,1.04E+01
90,1.04E+01
110,1.04E+01
100,1.05E+01
110,1.05E+01
90,1.05E+01
100,1.04E+01
110,1.04E+01
110,1.04E+01
110,1.03E+01
110,1.03E+01
120,1.05E+01
100,1.06E+01
120,1.08E+01
100,1.10E+01
100,1.11E+01
90,1.13E+01
90,1.12E+01
80,1.11E+01
90,1.09E+01
70,1.08E+01
110,1.07E+01
70,1.06E+01
90,1.07E+01
100,1.08E+01
90,1.09E+01
110,1.11E+01
150,1.12E+01
130,1.13E+01
110,1.11E+01
100,1.08E+01
90,1.06E+01
100,1.04E+01
240,1.01E+01
470,9.90E+00
100,9.93E+00
100,9.97E+00
420,1.00E+01
320,1.00E+01
100,1.01E+01
110,1.01E+01
150,9.88E+00
160,9.67E+00
140,9.45E+00
130,9.23E+00
130,9.02E+00
130,8.80E+00
110,8.77E+00
120,8.73E+00
130,8.70E+00
130,8.67E+00
110,8.63E+00
80,8.60E+00
30,8.55E+00
50,8.50E+00
40,8.45E+00
60,8.40E+00
50,8.35E+00
50,8.30E+00
50,8.18E+00
50,8.07E+00
50,7.95E+00
50,7.83E+00
60,7.72E+00
50,7.60E+00
70,7.52E+00
50,7.43E+00
60,7.35E+00
40,7.27E+00
60,7.18E+00
50,7.10E+00
60,7.00E+00
50,6.90E+00
60,6.80E+00
60,6.70E+00
50,6.60E+00
60,6.50E+00
40,6.38E+00
50,6.27E+00
50,6.15E+00
50,6.03E+00
60,5.92E+00
60,5.80E+00
60,5.72E+00
50,5.63E+00
60,5.55E+00
50,5.47E+00
50,5.38E+00
50,5.30E+00
50,5.27E+00
50,5.23E+00
50,5.20E+00
30,5.17E+00
40,5.13E+00
30,5.10E+00
50,5.07E+00
50,5.03E+00
50,5.00E+00
60,4.97E+00
50,4.93E+00
60,4.90E+00
50,4.75E+00
60,4.60E+00
50,4.45E+00
60,4.30E+00
40,4.15E+00
50,4.00E+00
50,4.00E+00
50,4.00E+00
60,4.00E+00
70,4.00E+00
120,4.00E+00
70,4.00E+00
90,4.02E+00
