Appliances,Temperature_outside_celsius,Pressure_outside_mm_hg,Humidity_outside_percent,Windspeed_meters_per_second
20,1.43E+00,757.2,97.66666667,2.666666667
30,1.57E+00,757.25,97.33333333,2.833333333
60,1.70E+00,757.3,97,3
50,2.13E+00,757.3,95.5,2.833333333
50,2.57E+00,757.3,94,2.666666667
40,3.00E+00,757.3,92.5,2.5
50,3.43E+00,757.3,91,2.333333333
40,3.87E+00,757.3,89.5,2.166666667
40,4.30E+00,757.3,88,2
50,4.48E+00,757.3,86.5,2.166666667
70,4.67E+00,757.3,85,2.333333333
60,4.85E+00,757.3,83.5,2.5
40,5.03E+00,757.3,82,2.666666667
40,5.22E+00,757.3,80.5,2.833333333
80,5.40E+00,757.3,79,3
390,5.57E+00,757.3,77.66666667,3
180,5.73E+00,757.3,76.33333333,3
50,5.90E+00,757.3,75,3
70,6.07E+00,757.3,73.66666667,3
70,6.23E+00,757.3,72.33333333,3
220,6.40E+00,757.3,71,3
310,6.42E+00,757.2833333,69.66666667,3.166666667
80,6.43E+00,757.2666667,68.33333333,3.333333333
60,6.45E+00,757.25,67,3.5
50,6.47E+00,757.2333333,65.66666667,3.666666667
60,6.48E+00,757.2166667,64.33333333,3.833333333
60,6.50E+00,757.2,63,4
50,6.57E+00,757.1666667,63.33333333,3.833333333
50,6.63E+00,757.1333333,63.66666667,3.666666667
40,6.70E+00,757.1,64,3.5
30,6.77E+00,757.0666667,64.33333333,3.333333333
20,6.83E+00,757.0333333,64.66666667,3.166666667
20,6.90E+00,757,65,3
40,6.85E+00,757,64.66666667,3.166666667
50,6.80E+00,757,64.33333333,3.333333333
50,6.75E+00,757,64,3.5
60,6.70E+00,757,63.66666667,3.666666667
40,6.65E+00,757,63.33333333,3.833333333
40,6.60E+00,757,63,4
50,6.67E+00,756.95,62.16666667,3.833333333
40,6.73E+00,756.9,61.33333333,3.666666667
50,6.80E+00,756.85,60.5,3.5
50,6.87E+00,756.8,59.66666667,3.333333333
60,6.93E+00,756.75,58.83333333,3.166666667
40,7.00E+00,756.7,58,3
40,6.82E+00,756.7166667,59.33333333,3
30,6.63E+00,756.7333333,60.66666667,3
40,6.45E+00,756.75,62,3
60,6.27E+00,756.7666667,63.33333333,3
80,6.08E+00,756.7833333,64.66666667,3
100,5.90E+00,756.8,66,3
110,5.80E+00,756.8666667,66.66666667,3
110,5.70E+00,756.9333333,67.33333333,3
260,5.60E+00,757,68,3
760,5.50E+00,757.0666667,68.66666667,3
660,5.40E+00,757.1333333,69.33333333,3
130,5.30E+00,757.2,70,3
110,5.32E+00,757.1666667,70.33333333,3
120,5.33E+00,757.1333333,70.66666667,3
130,5.35E+00,757.1,71,3
120,5.37E+00,757.0666667,71.33333333,3
130,5.38E+00,757.0333333,71.66666667,3
120,5.40E+00,757,72,3
110,5.23E+00,756.8666667,72.5,3.166666667
100,5.07E+00,756.7333333,73,3.333333333
90,4.90E+00,756.6,73.5,3.5
100,4.73E+00,756.4666667,74,3.666666667
100,4.57E+00,756.3333333,74.5,3.833333333
130,4.40E+00,756.2,75,4
100,4.45E+00,756.1166667,74.83333333,4
90,4.50E+00,756.0333333,74.66666667,4
100,4.55E+00,755.95,74.5,4
100,4.60E+00,755.8666667,74.33333333,4
100,4.65E+00,755.7833333,74.16666667,4
100,4.70E+00,755.7,74,4
80,4.68E+00,755.5333333,74.33333333,4.166666667
50,4.67E+00,755.3666667,74.66666667,4.333333333
40,4.65E+00,755.2,75,4.5
40,4.63E+00,755.0333333,75.33333333,4.666666667
50,4.62E+00,754.8666667,75.66666667,4.833333333
50,4.60E+00,754.7,76,5
30,4.60E+00,754.5833333,75.83333333,5.166666667
30,4.60E+00,754.4666667,75.66666667,5.333333333
30,4.60E+00,754.35,75.5,5.5
40,4.60E+00,754.2333333,75.33333333,5.666666667
40,4.60E+00,754.1166667,75.16666667,5.833333333
50,4.60E+00,754,75,6
50,4.60E+00,753.8666667,74.5,6
50,4.60E+00,753.7333333,74,6
50,4.60E+00,753.6,73.5,6
50,4.60E+00,753.4666667,73,6
50,4.60E+00,753.3333333,72.5,6
50,4.60E+00,753.2,72,6
50,4.57E+00,753.0833333,72.16666667,5.833333333
50,4.53E+00,752.9666667,72.33333333,5.666666667
50,4.50E+00,752.85,72.5,5.5
40,4.47E+00,752.7333333,72.66666667,5.333333333
40,4.43E+00,752.6166667,72.83333333,5.166666667
30,4.40E+00,752.5,73,5
30,4.35E+00,752.3,72.83333333,5.166666667
30,4.30E+00,752.1,72.66666667,5.333333333
40,4.25E+00,751.9,72.5,5.5
50,4.20E+00,751.7,72.33333333,5.666666667
50,4.15E+00,751.5,72.16666667,5.833333333
40,4.10E+00,751.3,72,6
40,4.03E+00,751.0833333,72.33333333,6.166666667
60,3.97E+00,750.8666667,72.66666667,6.333333333
50,3.90E+00,750.65,73,6.5
50,3.83E+00,750.4333333,73.33333333,6.666666667
60,3.77E+00,750.2166667,73.66666667,6.833333333
40,3.70E+00,750,74,7
50,3.75E+00,749.8166667,73.33333333,7
40,3.80E+00,749.6333333,72.66666667,7
50,3.85E+00,749.45,72,7
40,3.90E+00,749.2666667,71.33333333,7
50,3.95E+00,749.0833333,70.66666667,7
50,4.00E+00,748.9,70,7
40,3.95E+00,748.7333333,70.5,6.833333333
20,3.90E+00,748.5666667,71,6.666666667
20,3.85E+00,748.4,71.5,6.5
30,3.80E+00,748.2333333,72,6.333333333
50,3.75E+00,748.0666667,72.5,6.166666667
40,3.70E+00,747.9,73,6
50,3.77E+00,747.7166667,72.66666667,6.333333333
60,3.83E+00,747.5333333,72.33333333,6.666666667
50,3.90E+00,747.35,72,7
50,3.97E+00,747.1666667,71.66666667,7.333333333
40,4.03E+00,746.9833333,71.33333333,7.666666667
50,4.10E+00,746.8,71,8
80,4.07E+00,746.6666667,71.16666667,8
40,4.03E+00,746.5333333,71.33333333,8
50,4.00E+00,746.4,71.5,8
50,3.97E+00,746.2666667,71.66666667,8
60,3.93E+00,746.1333333,71.83333333,8
70,3.90E+00,746,72,8
30,3.98E+00,745.9,71.33333333,8
30,4.07E+00,745.8,70.66666667,8
300,4.15E+00,745.7,70,8
190,4.23E+00,745.6,69.33333333,8
510,4.32E+00,745.5,68.66666667,8
200,4.40E+00,745.4,68,8
200,4.50E+00,745.2833333,67.5,8
360,4.60E+00,745.1666667,67,8
100,4.70E+00,745.05,66.5,8
60,4.80E+00,744.9333333,66,8
70,4.90E+00,744.8166667,65.5,8
70,5.00E+00,744.7,65,8
280,5.15E+00,744.65,64,8.333333333
370,5.30E+00,744.6,63,8.666666667
50,5.45E+00,744.55,62,9
90,5.60E+00,744.5,61,9.333333333
70,5.75E+00,744.45,60,9.666666667
60,5.90E+00,744.4,59,10
60,5.98E+00,744.3833333,59,9.833333333
30,6.07E+00,744.3666667,59,9.666666667
30,6.15E+00,744.35,59,9.5
50,6.23E+00,744.3333333,59,9.333333333
50,6.32E+00,744.3166667,59,9.166666667
70,6.40E+00,744.3,59,9
50,6.42E+00,744.3,59.33333333,9
40,6.43E+00,744.3,59.66666667,9
50,6.45E+00,744.3,60,9
50,6.47E+00,744.3,60.33333333,9
40,6.48E+00,744.3,60.66666667,9
50,6.50E+00,744.3,61,9
50,6.63E+00,744.2666667,61.66666667,9.166666667
80,6.77E+00,744.2333333,62.33333333,9.333333333
90,6.90E+00,744.2,63,9.5
90,7.03E+00,744.1666667,63.66666667,9.666666667
80,7.17E+00,744.1333333,64.33333333,9.833333333
70,7.30E+00,744.1,65,10
60,7.23E+00,744.2,65.16666667,9.666666667
70,7.17E+00,744.3,65.33333333,9.333333333
100,7.10E+00,744.4,65.5,9
110,7.03E+00,744.5,65.66666667,8.666666667
110,6.97E+00,744.6,65.83333333,8.333333333
110,6.90E+00,744.7,66,8
110,6.85E+00,744.7833333,65.83333333,7.666666667
100,6.80E+00,744.8666667,65.66666667,7.333333333
110,6.75E+00,744.95,65.5,7
120,6.70E+00,745.0333333,65.33333333,6.666666667
130,6.65E+00,745.1166667,65.16666667,6.333333333
100,6.60E+00,745.2,65,6
110,6.58E+00,745.2666667,64.66666667,5.666666667
120,6.57E+00,745.3333333,64.33333333,5.333333333
110,6.55E+00,745.4,64,5
100,6.53E+00,745.4666667,63.66666667,4.666666667
80,6.52E+00,745.5333333,63.33333333,4.333333333
90,6.50E+00,745.6,63,4
90,6.43E+00,745.7333333,63.16666667,4.166666667
100,6.37E+00,745.8666667,63.33333333,4.333333333
130,6.30E+00,746,63.5,4.5
110,6.23E+00,746.1333333,63.66666667,4.666666667
90,6.17E+00,746.2666667,63.83333333,4.833333333
90,6.10E+00,746.4,64,5
100,6.08E+00,746.5333333,64.33333333,5.166666667
120,6.07E+00,746.6666667,64.66666667,5.333333333
140,6.05E+00,746.8,65,5.5
160,6.03E+00,746.9333333,65.33333333,5.666666667
230,6.02E+00,747.0666667,65.66666667,5.833333333
180,6.00E+00,747.2,66,6
140,5.95E+00,747.3,66.16666667,6
140,5.90E+00,747.4,66.33333333,6
130,5.85E+00,747.5,66.5,6
120,5.80E+00,747.6,66.66666667,6
100,5.75E+00,747.7,66.83333333,6
110,5.70E+00,747.8,67,6
130,5.52E+00,747.95,68,5.666666667
140,5.33E+00,748.1,69,5.333333333
140,5.15E+00,748.25,70,5
130,4.97E+00,748.4,71,4.666666667
130,4.78E+00,748.55,72,4.333333333
130,4.60E+00,748.7,73,4
100,4.67E+00,748.8333333,72.66666667,3.666666667
110,4.73E+00,748.9666667,72.33333333,3.333333333
110,4.80E+00,749.1,72,3
120,4.87E+00,749.2333333,71.66666667,2.666666667
100,4.93E+00,749.3666667,71.33333333,2.333333333
90,5.00E+00,749.5,71,2
90,4.92E+00,749.5833333,71.83333333,1.833333333
40,4.83E+00,749.6666667,72.66666667,1.666666667
30,4.75E+00,749.75,73.5,1.5
50,4.67E+00,749.8333333,74.33333333,1.333333333
40,4.58E+00,749.9166667,75.16666667,1.166666667
60,4.50E+00,750,76,1
50,4.43E+00,750.1166667,76.33333333,1.166666667
60,4.37E+00,750.2333333,76.66666667,1.333333333
60,4.30E+00,750.35,77,1.5
60,4.23E+00,750.4666667,77.33333333,1.666666667
60,4.17E+00,750.5833333,77.66666667,1.833333333
60,4.10E+00,750.7,78,2
70,3.88E+00,750.8,78.33333333,1.833333333
60,3.67E+00,750.9,78.66666667,1.666666667
60,3.45E+00,751,79,1.5
60,3.23E+00,751.1,79.33333333,1.333333333
60,3.02E+00,751.2,79.66666667,1.166666667
50,2.80E+00,751.3,80,1
40,2.62E+00,751.45,80.33333333,1
40,2.43E+00,751.6,80.66666667,1
40,2.25E+00,751.75,81,1
70,2.07E+00,751.9,81.33333333,1
60,1.88E+00,752.05,81.66666667,1
40,1.70E+00,752.2,82,1
50,1.55E+00,752.3,82.83333333,1
40,1.40E+00,752.4,83.66666667,1
50,1.25E+00,752.5,84.5,1
50,1.10E+00,752.6,85.33333333,1
50,9.50E-01,752.7,86.16666667,1
60,8.00E-01,752.8,87,1
40,8.00E-01,752.9333333,87,1.166666667
50,8.00E-01,753.0666667,87,1.333333333
40,8.00E-01,753.2,87,1.5
40,8.00E-01,753.3333333,87,1.666666667
20,8.00E-01,753.4666667,87,1.833333333
30,8.00E-01,753.6,87,2
40,7.67E-01,753.6666667,87,1.833333333
40,7.33E-01,753.7333333,87,1.666666667
50,7.00E-01,753.8,87,1.5
50,6.67E-01,753.8666667,87,1.333333333
40,6.33E-01,753.9333333,87,1.166666667
50,6.00E-01,754,87,1
40,4.33E-01,754.15,87.5,1
50,2.67E-01,754.3,88,1
50,1.00E-01,754.45,88.5,1
50,-6.67E-02,754.6,89,1
50,-2.33E-01,754.75,89.5,1
50,-4.00E-01,754.9,90,1
40,-4.33E-01,755.0333333,90.16666667,1
40,-4.67E-01,755.1666667,90.33333333,1
30,-5.00E-01,755.3,90.5,1
20,-5.33E-01,755.4333333,90.66666667,1
30,-5.67E-01,755.5666667,90.83333333,1
40,-6.00E-01,755.7,91,1
90,-5.33E-01,755.8166667,91.16666667,1
40,-4.67E-01,755.9333333,91.33333333,1
50,-4.00E-01,756.05,91.5,1
40,-3.33E-01,756.1666667,91.66666667,1
50,-2.67E-01,756.2833333,91.83333333,1
50,-2.00E-01,756.4,92,1
40,1.50E-01,756.5,91,1
60,5.00E-01,756.6,90,1
80,8.50E-01,756.7,89,1
50,1.20E+00,756.8,88,1
50,1.55E+00,756.9,87,1
20,1.90E+00,757,86,1
30,2.27E+00,757.1,84.5,1
40,2.63E+00,757.2,83,1
50,3.00E+00,757.3,81.5,1
80,3.37E+00,757.4,80,1
230,3.73E+00,757.5,78.5,1
210,4.10E+00,757.6,77,1
90,4.52E+00,757.6833333,75.33333333,1
60,4.93E+00,757.7666667,73.66666667,1
70,5.35E+00,757.85,72,1
60,5.77E+00,757.9333333,70.33333333,1
60,6.18E+00,758.0166667,68.66666667,1
80,6.60E+00,758.1,67,1
80,6.92E+00,758.15,66,1.166666667
70,7.23E+00,758.2,65,1.333333333
70,7.55E+00,758.25,64,1.5
70,7.87E+00,758.3,63,1.666666667
80,8.18E+00,758.35,62,1.833333333
170,8.50E+00,758.4,61,2
50,8.63E+00,758.45,60.66666667,1.833333333
60,8.77E+00,758.5,60.33333333,1.666666667
60,8.90E+00,758.55,60,1.5
70,9.03E+00,758.6,59.66666667,1.333333333
60,9.17E+00,758.65,59.33333333,1.166666667
80,9.30E+00,758.7,59,1
70,9.35E+00,758.7166667,58.33333333,1
70,9.40E+00,758.7333333,57.66666667,1
180,9.45E+00,758.75,57,1
50,9.50E+00,758.7666667,56.33333333,1
60,9.55E+00,758.7833333,55.66666667,1
60,9.60E+00,758.8,55,1
50,9.65E+00,758.8666667,55,1
50,9.70E+00,758.9333333,55,1
40,9.75E+00,759,55,1
50,9.80E+00,759.0666667,55,1
50,9.85E+00,759.1333333,55,1
60,9.90E+00,759.2,55,1
50,9.88E+00,759.2333333,54.83333333,1.166666667
60,9.87E+00,759.2666667,54.66666667,1.333333333
50,9.85E+00,759.3,54.5,1.5
60,9.83E+00,759.3333333,54.33333333,1.666666667
70,9.82E+00,759.3666667,54.16666667,1.833333333
90,9.80E+00,759.4,54,2
90,9.80E+00,759.4333333,53.16666667,2
90,9.80E+00,759.4666667,52.33333333,2
100,9.80E+00,759.5,51.5,2
90,9.80E+00,759.5333333,50.66666667,2
100,9.80E+00,759.5666667,49.83333333,2
110,9.80E+00,759.6,49,2
120,9.72E+00,759.6666667,50,1.833333333
130,9.63E+00,759.7333333,51,1.666666667
220,9.55E+00,759.8,52,1.5
360,9.47E+00,759.8666667,53,1.333333333
680,9.38E+00,759.9333333,54,1.166666667
520,9.30E+00,760,55,1
430,8.83E+00,760.1166667,57.33333333,1.166666667
700,8.37E+00,760.2333333,59.66666667,1.333333333
680,7.90E+00,760.35,62,1.5
180,7.43E+00,760.4666667,64.33333333,1.666666667
120,6.97E+00,760.5833333,66.66666667,1.833333333
130,6.50E+00,760.7,69,2
120,6.42E+00,760.8166667,68.66666667,2
150,6.33E+00,760.9333333,68.33333333,2
140,6.25E+00,761.05,68,2
140,6.17E+00,761.1666667,67.66666667,2
150,6.08E+00,761.2833333,67.33333333,2
140,6.00E+00,761.4,67,2
150,5.82E+00,761.4666667,68.33333333,2
150,5.63E+00,761.5333333,69.66666667,2
150,5.45E+00,761.6,71,2
140,5.27E+00,761.6666667,72.33333333,2
110,5.08E+00,761.7333333,73.66666667,2
130,4.90E+00,761.8,75,2
110,4.60E+00,761.8833333,76.5,2
110,4.30E+00,761.9666667,78,2
80,4.00E+00,762.05,79.5,2
80,3.70E+00,762.1333333,81,2
90,3.40E+00,762.2166667,82.5,2
80,3.10E+00,762.3,84,2
80,3.12E+00,762.35,83.33333333,1.833333333
70,3.13E+00,762.4,82.66666667,1.666666667
50,3.15E+00,762.45,82,1.5
60,3.17E+00,762.5,81.33333333,1.333333333
50,3.18E+00,762.55,80.66666667,1.166666667
60,3.20E+00,762.6,80,1
30,3.00E+00,762.6666667,80.83333333,1
30,2.80E+00,762.7333333,81.66666667,1
30,2.60E+00,762.8,82.5,1
40,2.40E+00,762.8666667,83.33333333,1
50,2.20E+00,762.9333333,84.16666667,1
40,2.00E+00,763,85,1
50,1.95E+00,763,84.83333333,1
50,1.90E+00,763,84.66666667,1
60,1.85E+00,763,84.5,1
50,1.80E+00,763,84.33333333,1
50,1.75E+00,763,84.16666667,1
40,1.70E+00,763,84,1
50,1.58E+00,763.0333333,84.66666667,1
50,1.47E+00,763.0666667,85.33333333,1
50,1.35E+00,763.1,86,1
60,1.23E+00,763.1333333,86.66666667,1
40,1.12E+00,763.1666667,87.33333333,1
30,1.00E+00,763.2,88,1
20,8.83E-01,763.2333333,88.16666667,1
40,7.67E-01,763.2666667,88.33333333,1
50,6.50E-01,763.3,88.5,1
50,5.33E-01,763.3333333,88.66666667,1
50,4.17E-01,763.3666667,88.83333333,1
50,3.00E-01,763.4,89,1
70,3.17E-01,763.4,89.16666667,1
40,3.33E-01,763.4,89.33333333,1
60,3.50E-01,763.4,89.5,1
40,3.67E-01,763.4,89.66666667,1
40,3.83E-01,763.4,89.83333333,1
60,4.00E-01,763.4,90,1
40,2.83E-01,763.4333333,90.5,1.166666667
40,1.67E-01,763.4666667,91,1.333333333
30,5.00E-02,763.5,91.5,1.5
20,-6.67E-02,763.5333333,92,1.666666667
50,-1.83E-01,763.5666667,92.5,1.833333333
50,-3.00E-01,763.6,93,2
50,-4.17E-01,763.6,93.16666667,1.833333333
50,-5.33E-01,763.6,93.33333333,1.666666667
50,-6.50E-01,763.6,93.5,1.5
50,-7.67E-01,763.6,93.66666667,1.333333333
50,-8.83E-01,763.6,93.83333333,1.166666667
50,-1.00E+00,763.6,94,1
40,-9.67E-01,763.7,93.83333333,1
50,-9.33E-01,763.8,93.66666667,1
50,-9.00E-01,763.9,93.5,1
30,-8.67E-01,764,93.33333333,1
30,-8.33E-01,764.1,93.16666667,1
30,-8.00E-01,764.2,93,1
80,-7.50E-01,764.25,93.33333333,1
50,-7.00E-01,764.3,93.66666667,1
40,-6.50E-01,764.35,94,1
90,-6.00E-01,764.4,94.33333333,1
70,-5.50E-01,764.45,94.66666667,1
280,-5.00E-01,764.5,95,1
180,-1.50E-01,764.55,94.33333333,1
290,2.00E-01,764.6,93.66666667,1
80,5.50E-01,764.65,93,1
330,9.00E-01,764.7,92.33333333,1
140,1.25E+00,764.75,91.66666667,1
50,1.60E+00,764.8,91,1
30,1.87E+00,764.8166667,90.5,1.166666667
50,2.13E+00,764.8333333,90,1.333333333
50,2.40E+00,764.85,89.5,1.5
320,2.67E+00,764.8666667,89,1.666666667
360,2.93E+00,764.8833333,88.5,1.833333333
50,3.20E+00,764.9,88,2
70,3.48E+00,764.9666667,86.33333333,2
50,3.77E+00,765.0333333,84.66666667,2
70,4.05E+00,765.1,83,2
40,4.33E+00,765.1666667,81.33333333,2
30,4.62E+00,765.2333333,79.66666667,2
30,4.90E+00,765.3,78,2
20,5.18E+00,765.3,76.66666667,2.333333333
50,5.47E+00,765.3,75.33333333,2.666666667
50,5.75E+00,765.3,74,3
50,6.03E+00,765.3,72.66666667,3.333333333
50,6.32E+00,765.3,71.33333333,3.666666667
90,6.60E+00,765.3,70,4
100,6.88E+00,765.2833333,68.16666667,4
60,7.17E+00,765.2666667,66.33333333,4
40,7.45E+00,765.25,64.5,4
30,7.73E+00,765.2333333,62.66666667,4
60,8.02E+00,765.2166667,60.83333333,4
30,8.30E+00,765.2,59,4
40,8.47E+00,765.1333333,58.16666667,4
50,8.63E+00,765.0666667,57.33333333,4
40,8.80E+00,765,56.5,4
50,8.97E+00,764.9333333,55.66666667,4
50,9.13E+00,764.8666667,54.83333333,4
50,9.30E+00,764.8,54,4
60,9.42E+00,764.8,53.83333333,4
50,9.53E+00,764.8,53.66666667,4
50,9.65E+00,764.8,53.5,4
50,9.77E+00,764.8,53.33333333,4
50,9.88E+00,764.8,53.16666667,4
50,1.00E+01,764.8,53,4
20,9.93E+00,764.7833333,53.83333333,4.166666667
30,9.87E+00,764.7666667,54.66666667,4.333333333
30,9.80E+00,764.75,55.5,4.5
50,9.73E+00,764.7333333,56.33333333,4.666666667
50,9.67E+00,764.7166667,57.16666667,4.833333333
40,9.60E+00,764.7,58,5
50,9.53E+00,764.7166667,57.83333333,5
50,9.47E+00,764.7333333,57.66666667,5
50,9.40E+00,764.75,57.5,5
50,9.33E+00,764.7666667,57.33333333,5
50,9.27E+00,764.7833333,57.16666667,5
50,9.20E+00,764.8,57,5
40,9.05E+00,764.8,57.33333333,4.666666667
40,8.90E+00,764.8,57.66666667,4.333333333
60,8.75E+00,764.8,58,4
60,8.60E+00,764.8,58.33333333,3.666666667
70,8.45E+00,764.8,58.66666667,3.333333333
100,8.30E+00,764.8,59,3
100,8.08E+00,764.8666667,61,2.833333333
100,7.87E+00,764.9333333,63,2.666666667
100,7.65E+00,765,65,2.5
100,7.43E+00,765.0666667,67,2.333333333
250,7.22E+00,765.1333333,69,2.166666667
340,7.00E+00,765.2,71,2
100,6.97E+00,765.2833333,71.16666667,2
90,6.93E+00,765.3666667,71.33333333,2
110,6.90E+00,765.45,71.5,2
120,6.87E+00,765.5333333,71.66666667,2
100,6.83E+00,765.6166667,71.83333333,2
100,6.80E+00,765.7,72,2
100,6.67E+00,765.75,72.16666667,2
140,6.53E+00,765.8,72.33333333,2
160,6.40E+00,765.85,72.5,2
100,6.27E+00,765.9,72.66666667,2
90,6.13E+00,765.95,72.83333333,2
80,6.00E+00,766,73,2
90,5.83E+00,766.05,74.5,2
100,5.67E+00,766.1,76,2
90,5.50E+00,766.15,77.5,2
110,5.33E+00,766.2,79,2
90,5.17E+00,766.25,80.5,2
80,5.00E+00,766.3,82,2
70,4.92E+00,766.35,82.16666667,2
50,4.83E+00,766.4,82.33333333,2
30,4.75E+00,766.45,82.5,2
20,4.67E+00,766.5,82.66666667,2
30,4.58E+00,766.55,82.83333333,2
70,4.50E+00,766.6,83,2
50,4.63E+00,766.6,83.33333333,2
50,4.77E+00,766.6,83.66666667,2
40,4.90E+00,766.6,84,2
40,5.03E+00,766.6,84.33333333,2
50,5.17E+00,766.6,84.66666667,2
40,5.30E+00,766.6,85,2
50,5.18E+00,766.55,84.5,2.166666667
50,5.07E+00,766.5,84,2.333333333
50,4.95E+00,766.45,83.5,2.5
30,4.83E+00,766.4,83,2.666666667
20,4.72E+00,766.35,82.5,2.833333333
30,4.60E+00,766.3,82,3
50,4.28E+00,766.3,83,2.666666667
40,3.97E+00,766.3,84,2.333333333
60,3.65E+00,766.3,85,2
50,3.33E+00,766.3,86,1.666666667
60,3.02E+00,766.3,87,1.333333333
50,2.70E+00,766.3,88,1
40,2.58E+00,766.35,88,1.166666667
50,2.47E+00,766.4,88,1.333333333
40,2.35E+00,766.45,88,1.5
50,2.23E+00,766.5,88,1.666666667
30,2.12E+00,766.55,88,1.833333333
40,2.00E+00,766.6,88,2
30,1.88E+00,766.5666667,88.66666667,2
40,1.77E+00,766.5333333,89.33333333,2
50,1.65E+00,766.5,90,2
50,1.53E+00,766.4666667,90.66666667,2
40,1.42E+00,766.4333333,91.33333333,2
50,1.30E+00,766.4,92,2
60,1.25E+00,766.4,92.16666667,1.833333333
50,1.20E+00,766.4,92.33333333,1.666666667
60,1.15E+00,766.4,92.5,1.5
40,1.10E+00,766.4,92.66666667,1.333333333
50,1.05E+00,766.4,92.83333333,1.166666667
50,1.00E+00,766.4,93,1
30,7.83E-01,766.4333333,93.16666667,1
30,5.67E-01,766.4666667,93.33333333,1
20,3.50E-01,766.5,93.5,1
40,1.33E-01,766.5333333,93.66666667,1
60,-8.33E-02,766.5666667,93.83333333,1
50,-3.00E-01,766.6,94,1
40,-3.33E-01,766.6333333,94,1
50,-3.67E-01,766.6666667,94,1
40,-4.00E-01,766.7,94,1
50,-4.33E-01,766.7333333,94,1
50,-4.67E-01,766.7666667,94,1
60,-5.00E-01,766.8,94,1
50,-4.83E-01,766.8333333,94.66666667,1
50,-4.67E-01,766.8666667,95.33333333,1
40,-4.50E-01,766.9,96,1
40,-4.33E-01,766.9333333,96.66666667,1
30,-4.17E-01,766.9666667,97.33333333,1
30,-4.00E-01,767,98,1
50,-1.33E-01,767.05,98.16666667,1
100,1.33E-01,767.1,98.33333333,1
70,4.00E-01,767.15,98.5,1
50,6.67E-01,767.2,98.66666667,1
50,9.33E-01,767.25,98.83333333,1
50,1.20E+00,767.3,99,1
60,1.57E+00,767.3333333,98.16666667,1
50,1.93E+00,767.3666667,97.33333333,1
50,2.30E+00,767.4,96.5,1
40,2.67E+00,767.4333333,95.66666667,1
60,3.03E+00,767.4666667,94.83333333,1
70,3.40E+00,767.5,94,1
70,3.68E+00,767.5,93.16666667,1
90,3.97E+00,767.5,92.33333333,1
110,4.25E+00,767.5,91.5,1
80,4.53E+00,767.5,90.66666667,1
90,4.82E+00,767.5,89.83333333,1
120,5.10E+00,767.5,89,1
140,5.50E+00,767.5,85.5,1.166666667
110,5.90E+00,767.5,82,1.333333333
80,6.30E+00,767.5,78.5,1.5
60,6.70E+00,767.5,75,1.666666667
170,7.10E+00,767.5,71.5,1.833333333
230,7.50E+00,767.5,68,2
230,7.67E+00,767.4666667,67.83333333,2.166666667
300,7.83E+00,767.4333333,67.66666667,2.333333333
290,8.00E+00,767.4,67.5,2.5
180,8.17E+00,767.3666667,67.33333333,2.666666667
140,8.33E+00,767.3333333,67.16666667,2.833333333
160,8.50E+00,767.3,67,3
200,8.55E+00,767.25,65.33333333,3
210,8.60E+00,767.2,63.66666667,3
130,8.65E+00,767.15,62,3
130,8.70E+00,767.1,60.33333333,3
110,8.75E+00,767.05,58.66666667,3
110,8.80E+00,767,57,3
90,8.88E+00,766.9666667,56.66666667,3.166666667
100,8.97E+00,766.9333333,56.33333333,3.333333333
110,9.05E+00,766.9,56,3.5
100,9.13E+00,766.8666667,55.66666667,3.666666667
80,9.22E+00,766.8333333,55.33333333,3.833333333
80,9.30E+00,766.8,55,4
90,9.38E+00,766.7833333,54.66666667,3.833333333
80,9.47E+00,766.7666667,54.33333333,3.666666667
80,9.55E+00,766.75,54,3.5
90,9.63E+00,766.7333333,53.66666667,3.333333333
60,9.72E+00,766.7166667,53.33333333,3.166666667
50,9.80E+00,766.7,53,3
70,9.80E+00,766.7,52.5,3.166666667
70,9.80E+00,766.7,52,3.333333333
80,9.80E+00,766.7,51.5,3.5
80,9.80E+00,766.7,51,3.666666667
70,9.80E+00,766.7,50.5,3.833333333
80,9.80E+00,766.7,50,4
70,9.65E+00,766.7,51.33333333,3.833333333
80,9.50E+00,766.7,52.66666667,3.666666667
100,9.35E+00,766.7,54,3.5
90,9.20E+00,766.7,55.33333333,3.333333333
90,9.05E+00,766.7,56.66666667,3.166666667
100,8.90E+00,766.7,58,3
60,8.55E+00,766.7666667,59.5,3
80,8.20E+00,766.8333333,61,3
90,7.85E+00,766.9,62.5,3
100,7.50E+00,766.9666667,64,3
390,7.15E+00,767.0333333,65.5,3
440,6.80E+00,767.1,67,3
440,6.52E+00,767.15,68.66666667,2.833333333
150,6.23E+00,767.2,70.33333333,2.666666667
150,5.95E+00,767.25,72,2.5
150,5.67E+00,767.3,73.66666667,2.333333333
350,5.38E+00,767.35,75.33333333,2.166666667
140,5.10E+00,767.4,77,2
130,4.93E+00,767.4666667,77.83333333,2
450,4.77E+00,767.5333333,78.66666667,2
230,4.60E+00,767.6,79.5,2
300,4.43E+00,767.6666667,80.33333333,2
170,4.27E+00,767.7333333,81.16666667,2
110,4.10E+00,767.8,82,2
110,4.08E+00,767.8,82,2.166666667
80,4.07E+00,767.8,82,2.333333333
250,4.05E+00,767.8,82,2.5
420,4.03E+00,767.8,82,2.666666667
150,4.02E+00,767.8,82,2.833333333
110,4.00E+00,767.8,82,3
